id,label,parent,synonym
DOID:7390,superior vena cava leiomyosarcoma,vein disease,leiomyosarcoma of the Superior Vena Cava
DOID:7390,superior vena cava leiomyosarcoma,leiomyosarcoma,leiomyosarcoma of the Superior Vena Cava
DOID:7398,cerebral primitive neuroectodermal tumor,cerebrum cancer,PNET of Cerebrum
DOID:7400,Nijmegen breakage syndrome,syndrome,Berlin breakage syndrome
DOID:7400,Nijmegen breakage syndrome,syndrome,"Microcephaly, normal intelligence and immunodeficiency"
DOID:7400,Nijmegen breakage syndrome,syndrome,NBS
DOID:7400,Nijmegen breakage syndrome,syndrome,Seemanova syndrome II
DOID:7400,Nijmegen breakage syndrome,syndrome,Seemanova syndrome type 2
DOID:7400,Nijmegen breakage syndrome,syndrome,ataxia-telangiectasia variant
DOID:7400,Nijmegen breakage syndrome,syndrome,immunodeficiency-microcephaly-chromosomal instability syndrome
DOID:7400,Nijmegen breakage syndrome,syndrome,microcephaly-immunodeficiency-lymphoreticuloma syndrome
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,Berlin breakage syndrome
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,"Microcephaly, normal intelligence and immunodeficiency"
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,NBS
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,Seemanova syndrome II
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,Seemanova syndrome type 2
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,ataxia-telangiectasia variant
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,immunodeficiency-microcephaly-chromosomal instability syndrome
DOID:7400,Nijmegen breakage syndrome,autosomal recessive disease,microcephaly-immunodeficiency-lymphoreticuloma syndrome
DOID:7401,colonic L-cell glucagon-like peptide producing tumor,colon cancer,
DOID:7402,L-cell glucagon-like peptide producing tumor,gastrointestinal neuroendocrine benign tumor,
DOID:7408,vulvar keratoacanthoma,vulva squamous cell carcinoma,vulvar keratoacanthoma-like carcinoma
DOID:7409,vulvar non-keratinizing squamous cell carcinoma,vulva squamous cell carcinoma,
DOID:7411,ovarian endometrioid cystadenofibroma,ovarian endometrioid adenofibroma,
DOID:7426,cutaneous anthrax,skin disease,
DOID:7426,cutaneous anthrax,anthrax disease,
DOID:7428,pineal region germinoma,malignant pineal area germ cell neoplasm,
DOID:7429,childhood brain germinoma,brain germinoma,germinoma of the pediatric brain
DOID:743,dermatographia,physical urticaria,dermatographic urticaria
DOID:743,dermatographia,physical urticaria,dermographism
DOID:7430,childhood germ cell brain tumor,brain cancer,childhood germ cell brain tumour
DOID:7430,childhood germ cell brain tumor,brain cancer,germ cell neoplasm of the paediatric brain
DOID:7430,childhood germ cell brain tumor,brain cancer,germ cell neoplasm of the pediatric brain
DOID:7430,childhood germ cell brain tumor,central nervous system childhood germ cell tumor,childhood germ cell brain tumour
DOID:7430,childhood germ cell brain tumor,central nervous system childhood germ cell tumor,germ cell neoplasm of the paediatric brain
DOID:7430,childhood germ cell brain tumor,central nervous system childhood germ cell tumor,germ cell neoplasm of the pediatric brain
DOID:7435,polyvesicular vitelline pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:7436,sarcomatoid uterine corpus endometrioid adenocarcinoma,endometrial adenocarcinoma,
DOID:7437,uterus perivascular epithelioid cell tumor,uterine corpus cancer,uterine corpus PEComa
DOID:7437,uterus perivascular epithelioid cell tumor,perivascular epithelioid cell tumor,uterine corpus PEComa
DOID:7438,ovarian clear cell cystadenocarcinoma,ovarian cystadenocarcinoma,
DOID:7439,polyp of middle ear,middle ear disease,polyp - middle ear
DOID:7439,polyp of middle ear,middle ear disease,polyp of the middle ear
DOID:7441,chronic metabolic polyneuropathy,chronic polyneuropathy,
DOID:7442,monoclonal gammopathy of uncertain significance,blood protein disease,MGUS
DOID:7442,monoclonal gammopathy of uncertain significance,blood protein disease,Monoclonal gammopathy of undetermined significance
DOID:745,epididymis adenomatoid tumor,adenoma,benign Epididymal epithelial Mesothelioma
DOID:745,epididymis adenomatoid tumor,male reproductive organ benign neoplasm,benign Epididymal epithelial Mesothelioma
DOID:7457,enterobiasis,parasitic helminthiasis infectious disease,Oxyuris vermicularis infection
DOID:7457,enterobiasis,parasitic helminthiasis infectious disease,Threadworm infection
DOID:7459,acantholytic variant squamous cell breast carcinoma,breast squamous cell carcinoma,
DOID:746,adenomatoid tumor,benign mesothelioma,adenomatoid tumour
DOID:746,adenomatoid tumor,benign mesothelioma,benign localised epithelial Mesothelioma
DOID:746,adenomatoid tumor,benign mesothelioma,benign localized epithelial Mesothelioma
DOID:7460,spindle cell variant squamous cell breast carcinoma,breast squamous cell carcinoma,
DOID:7461,large cell keratinizing variant squamous cell breast carcinoma,breast squamous cell carcinoma,
DOID:7463,childhood pleomorphic rhabdomyosarcoma,pleomorphic rhabdomyosarcoma,childhood anaplastic Rhabdomyosarcoma
DOID:7465,chronic NK-cell lymphocytosis,hypersensitivity reaction type IV disease,NK-cell large granular Lymphocyte Lymphocytosis
DOID:7479,duodenal somatostatinoma,duodenum cancer,duodenal delta cell somatostatin producing tumor
DOID:7480,large cell carcinoma with rhabdoid phenotype,lung large cell carcinoma,large cell lung carcinoma with Rhabdoid Phenotype
DOID:7482,petrous apex meningioma,meningioma,meningioma of the Petrous Ridge
DOID:7483,cervical keratinizing squamous cell carcinoma,cervical squamous cell carcinoma,
DOID:7488,posterior urethra cancer,female urethral cancer,Posterior urethral malignant tumor
DOID:7489,Osgood-Schlatter's disease,bone inflammation disease,Osgood-Schlatter disease
DOID:7489,Osgood-Schlatter's disease,bone inflammation disease,Osteochondritis of tibial tubercle
DOID:7489,Osgood-Schlatter's disease,bone inflammation disease,Osteochondrosis of proximal tibia
DOID:7489,Osgood-Schlatter's disease,bone inflammation disease,juvenile osteochondrosis of tibial tubercle
DOID:749,active peptic ulcer disease,peptic ulcer disease,
DOID:7491,vulvar proximal-type epithelioid sarcoma,vulvar sarcoma,
DOID:7491,vulvar proximal-type epithelioid sarcoma,central epithelioid sarcoma,
DOID:7492,central epithelioid sarcoma,epithelioid sarcoma,
DOID:7497,brain ependymoma,brain glioma,Ependymal tumor of brain
DOID:7497,brain ependymoma,brain glioma,Ependymoma of brain
DOID:7497,brain ependymoma,spinal cancer,Ependymal tumor of brain
DOID:7497,brain ependymoma,spinal cancer,Ependymoma of brain
DOID:7501,childhood infratentorial ependymoma,infratentorial cancer,pediatric infratentorial ependymoma
DOID:7502,childhood supratentorial ependymoma,supratentorial cancer,paediatric Cerebral Ependymoma
DOID:7502,childhood supratentorial ependymoma,supratentorial cancer,paediatric Supratentorial Ependymoblastoma
DOID:7502,childhood supratentorial ependymoma,supratentorial cancer,paediatric supratentorial ependymoma
DOID:7502,childhood supratentorial ependymoma,supratentorial cancer,pediatric Cerebral Ependymoma
DOID:7502,childhood supratentorial ependymoma,supratentorial cancer,pediatric Supratentorial Ependymoblastoma
DOID:7502,childhood supratentorial ependymoma,supratentorial cancer,pediatric supratentorial ependymoma
DOID:7503,extrahepatic bile duct papillary adenoma,extrahepatic bile duct adenoma,Papillary adenoma of the extrahepatic bile duct
DOID:7506,small intestinal L-cell glucagon-like peptide producing tumor,small intestine cancer,
DOID:7511,breast intraductal papillomatosis,breast benign neoplasm,Intraductal papillomatosis of the breast
DOID:7511,breast intraductal papillomatosis,breast benign neoplasm,breast papillomatosis
DOID:7514,Wolffian adnexal neoplasm,uterine ligament cancer,
DOID:7515,lumbar spinal canal and spinal cord meningioma,spinal canal and spinal cord meningioma,meningioma of Lumbar Spinal canal and Spinal Cord
DOID:7516,childhood central nervous system mixed germ cell tumor,brain cancer,
DOID:7516,childhood central nervous system mixed germ cell tumor,central nervous system childhood germ cell tumor,
DOID:7518,inhibited female orgasm,female reproductive system disease,female Orgasmic disorder
DOID:752,peptic ulcer perforation,peptic ulcer disease,Peptic ulcer with perforation
DOID:752,peptic ulcer perforation,peptic ulcer disease,Perforated peptic ulcer
DOID:752,peptic ulcer perforation,peptic ulcer disease,acute peptic ulcer with perforation
DOID:7520,periductal breast myoepitheliosis,breast myoepitheliosis,
DOID:7521,breast myoepitheliosis,breast myoepithelial neoplasm,
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered","childhood embryonal tumor with multilayered rosettes, C19MC-altered",childhood infratentorial ependymoblastoma
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered","childhood embryonal tumor with multilayered rosettes, C19MC-altered",pediatric infratentorial ependymoblastoma
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered",childhood infratentorial neoplasm,childhood infratentorial ependymoblastoma
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered",childhood infratentorial neoplasm,pediatric infratentorial ependymoblastoma
DOID:7527,acute gonococcal endometritis,acute endometritis,Gonococcal endometritis
DOID:7527,acute gonococcal endometritis,acute endometritis,Uterus - acute gonorrhoea
DOID:7527,acute gonococcal endometritis,acute endometritis,acute gonorrhea of uterus
DOID:7528,acute endometritis,endometritis,
DOID:7531,anal gland adenocarcinoma,anus adenocarcinoma,adenocarcinoma of anal ducts
DOID:7531,anal gland adenocarcinoma,anus adenocarcinoma,anal glands adenocarcinoma
DOID:7532,squamous papillomatosis,gastrointestinal system benign neoplasm,
DOID:7533,subareolar duct papillomatosis,nipple benign neoplasm,
DOID:7537,breast cystic hypersecretory carcinoma,breast secretory carcinoma,cystic hypersecretory duct carcinoma of the breast
DOID:7538,breast ductal adenoma,breast adenoma,
DOID:7539,pregnancy adenoma,breast adenoma,Lactating adenoma
DOID:754,bladder tuberculosis,urogenital tuberculosis,Tuberculosis of bladder
DOID:754,bladder tuberculosis,urogenital tuberculosis,Tuberculous cystitis
DOID:754,bladder tuberculosis,bladder disease,Tuberculosis of bladder
DOID:754,bladder tuberculosis,bladder disease,Tuberculous cystitis
DOID:7540,breast apocrine adenoma,breast adenoma,
DOID:7541,mixed epithelial/mesenchymal metaplastic breast carcinoma,breast metaplastic carcinoma,
DOID:7542,osteosarcoma arising in bone Paget's disease,bone osteosarcoma,Osteosarcoma Arising in osseous Paget's disease
DOID:7542,osteosarcoma arising in bone Paget's disease,bone osteosarcoma,osteosarcoma arising in bone Paget disease
DOID:7549,ceruminoma,apocrine sweat gland neoplasm,Ceruminous adenoma
DOID:7553,infiltrating bladder urothelial carcinoma sarcomatoid variant,invasive bladder transitional cell carcinoma,"Infiltrating bladder Urothelial carcinoma, sarcomatoid Variant with Heterologous Elements"
DOID:7553,infiltrating bladder urothelial carcinoma sarcomatoid variant,invasive bladder transitional cell carcinoma,"Infiltrating bladder Urothelial carcinoma, sarcomatoid Variant without Heterologous Elements"
DOID:7558,glossopharyngeal motor neuropathy,glossopharyngeal nerve disease,
DOID:7558,glossopharyngeal motor neuropathy,motor neuritis,
DOID:7559,asymmetric motor neuropathy,motor neuritis,
DOID:7565,vulvar eccrine porocarcinoma,vulva carcinoma,
DOID:7566,eccrine porocarcinoma,eccrine sweat gland cancer,Eccrine porocarcinoma of skin
DOID:7566,eccrine porocarcinoma,eccrine sweat gland cancer,Porocarcinoma
DOID:7566,eccrine porocarcinoma,eccrine sweat gland cancer,malignant Eccrine Poroma
DOID:7567,vulvar clear cell hidradenocarcinoma,vulva carcinoma,
DOID:7571,malignant cystic nephroma,kidney cortex disease,malignant multilocular cystic nephroma
DOID:7571,malignant cystic nephroma,kidney cancer,malignant multilocular cystic nephroma
DOID:7574,pancreatic intraductal papillary-colloid carcinoma,pancreatic adenocarcinoma,Intraductal Papillary-mucinous carcinoma of pancreas
DOID:7574,pancreatic intraductal papillary-colloid carcinoma,pancreatic intraductal papillary-mucinous neoplasm,Intraductal Papillary-mucinous carcinoma of pancreas
DOID:7575,pancreatic intraductal papillary-mucinous neoplasm,malignant exocrine pancreas neoplasm,
DOID:7577,pancreatic foamy gland adenocarcinoma,pancreatic adenocarcinoma,
DOID:7578,breast scirrhous carcinoma,breast carcinoma,Infiltrating carcinoma of breast with Fibrotic Stroma
DOID:7578,breast scirrhous carcinoma,breast carcinoma,scirrhous carcinoma of breast
DOID:758,situs inversus,visceral heterotaxy,Complete transposition
DOID:758,situs inversus,visceral heterotaxy,Laterality sequence
DOID:758,situs inversus,visceral heterotaxy,situs inversus viscerum
DOID:7583,glottis verrucous carcinoma,glottis squamous cell carcinoma,Glottic verrucous carcinoma
DOID:7584,subglottis verrucous carcinoma,subglottis squamous cell carcinoma,verrucous carcinoma of Subglottis
DOID:7585,subglottis squamous cell carcinoma,squamous cell carcinoma,Epidermoid carcinoma of the Subglottis
DOID:7585,subglottis squamous cell carcinoma,subglottis carcinoma,Epidermoid carcinoma of the Subglottis
DOID:7764,subglottis carcinoma,subglottis cancer,Subglottic carcinoma
DOID:7764,subglottis carcinoma,subglottis cancer,carcinoma of subglottis
DOID:7586,supraglottis verrucous carcinoma,supraglottis squamous cell carcinoma,verrucous carcinoma of Supraglottis
DOID:7587,supraglottis squamous cell carcinoma,squamous cell carcinoma,Epidermoid carcinoma of the Supraglottis
DOID:7587,supraglottis squamous cell carcinoma,carcinoma of supraglottis,Epidermoid carcinoma of the Supraglottis
DOID:7763,carcinoma of supraglottis,supraglottis cancer,Supraglottic carcinoma
DOID:7591,gestational ovarian choriocarcinoma,choriocarcinoma of ovary,
DOID:7596,asbestos-related lung carcinoma,lung carcinoma,
DOID:7598,cervical lymphoepithelioma-like carcinoma,cervical squamous cell carcinoma,
DOID:7599,lymphoepithelioma-like thymic carcinoma,thymic carcinoma,Lymphoepithelioma-like carcinoma of the Thymus
DOID:7600,infiltrating bladder lymphoepithelioma-like carcinoma,invasive bladder transitional cell carcinoma,
DOID:7603,fibrosarcomatous osteosarcoma,conventional osteosarcoma,Fibroblastic osteosarcoma
DOID:7603,fibrosarcomatous osteosarcoma,conventional osteosarcoma,Fibrosarcomatous Osteogenic sarcoma
DOID:7607,chief cell adenoma,parathyroid adenoma,Chief cell adenoma of Parathyroid gland
DOID:7608,parathyroid adenoma,adenoma,adenoma of the Parathyroid gland
DOID:7608,parathyroid adenoma,parathyroid gland benign neoplasm,adenoma of the Parathyroid gland
DOID:7609,parathyroid transitional clear cell adenoma,parathyroid adenoma,Clear cell adenoma of the Parathyroid
DOID:7610,mixed cell type adenoma of parathyroid,parathyroid adenoma,mixed cell type adenoma of the Parathyroid gland
DOID:7611,parathyroid oncocytic adenoma,parathyroid adenoma,
DOID:7612,childhood intracortical osteosarcoma,conventional osteosarcoma,
DOID:7613,sarcomatosis of the meninges,meninges sarcoma,Meningeal sarcomatosis
DOID:7613,sarcomatosis of the meninges,meninges sarcoma,sarcomatosis of meninges
DOID:7614,meninges sarcoma,meningioma,Meningeal sarcoma
DOID:7614,meninges sarcoma,meningioma,sarcoma of meninges
DOID:7614,meninges sarcoma,sarcoma,Meningeal sarcoma
DOID:7614,meninges sarcoma,sarcoma,sarcoma of meninges
DOID:7615,sarcomatosis,sarcoma,
DOID:7631,"adult embryonal tumor with multilayered rosettes, C19MC-altered","embryonal tumor with multilayered rosettes, C19MC-altered",adult ependymoblastoma
DOID:7632,Cowper gland carcinoma,carcinoma,
DOID:7632,Cowper gland carcinoma,male reproductive organ cancer,
DOID:7633,macular holes,retinal disease,Macular hole
DOID:7634,suprasellar meningioma,meningioma,
DOID:7635,Gasserian ganglion meningioma,meningioma,meningioma of Gasserian Ganglion
DOID:7639,malignant granular cell skin tumor,malignant dermis tumor,malignant granular cell skin neoplasm
DOID:7639,malignant granular cell skin tumor,malignant dermis tumor,malignant granular cell skin tumour
DOID:7639,malignant granular cell skin tumor,malignant dermis tumor,malignant granular cell tumor of skin
DOID:7639,malignant granular cell skin tumor,malignant dermis tumor,malignant granular cell tumour of skin
DOID:7642,cholangiolocellular carcinoma,intrahepatic cholangiocarcinoma,
DOID:7643,acantholytic squamous cell skin carcinoma,skin squamous cell carcinoma,acantholytic squamous cell carcinoma of skin
DOID:7646,multiple spinal canal and spinal cord meningioma,spinal canal and spinal cord meningioma,Multiple meningiomas of the Spinal canal and Spinal Cord
DOID:7650,pulmonary type ovarian small cell carcinoma,ovarian small cell carcinoma,
DOID:7651,small-cell carcinoma of the ovary of hypercalcemic type,ovarian small cell carcinoma,hypercalcemic type ovarian small cell carcinoma
DOID:7656,adult infiltrating astrocytic neoplasm,adult astrocytic tumor,adult Infiltrating Astrocytic tumor
DOID:7656,adult infiltrating astrocytic neoplasm,adult astrocytic tumor,adult Infiltrating astrocytoma
DOID:7664,endometrial mixed adenocarcinoma,endometrial adenocarcinoma,
DOID:7665,non-gestational ovarian choriocarcinoma,ovarian primitive germ cell tumor,
DOID:7665,non-gestational ovarian choriocarcinoma,choriocarcinoma of ovary,
DOID:7675,testicular fibroma,male reproductive organ benign neoplasm,
DOID:7676,testicular thecoma,male reproductive organ benign neoplasm,
DOID:7678,sphenoid sinus inverted papilloma,papilloma,Inverted papilloma of the Sphenoid sinus
DOID:7678,sphenoid sinus inverted papilloma,sphenoidal sinus benign neoplasm,Inverted papilloma of the Sphenoid sinus
DOID:7679,sphenoid sinus Schneiderian papilloma,sphenoidal sinus benign neoplasm,Schneiderian papilloma of the Sphenoid sinus
DOID:771,retinal cell cancer,retinal cancer,
DOID:7684,maxillary sinus adenocarcinoma,adenocarcinoma,adenocarcinoma of the maxillary sinus
DOID:7684,maxillary sinus adenocarcinoma,maxillary sinus cancer,adenocarcinoma of the maxillary sinus
DOID:7685,pancreatic non-invasive intraductal papillary-mucinous carcinoma,pancreatic intraductal papillary-colloid carcinoma,
DOID:7689,leptomeninges sarcoma,sarcoma,Leptomeningeal sarcoma
DOID:7689,leptomeninges sarcoma,sarcoma,sarcoma of Leptomeninges
DOID:7689,leptomeninges sarcoma,malignant leptomeningeal neoplasm,Leptomeningeal sarcoma
DOID:7689,leptomeninges sarcoma,malignant leptomeningeal neoplasm,sarcoma of Leptomeninges
DOID:7693,abdominal aortic aneurysm,aortic aneurysm,"AORTIC ANEURYSM, FAMILIAL ABDOMINAL 1"
DOID:7694,bladder urachal adenocarcinoma,urachus cancer,
DOID:7694,bladder urachal adenocarcinoma,bladder adenocarcinoma,
DOID:7696,lung hilum cancer,lung cancer,malignant tumor of lung Hilum
DOID:7696,lung hilum cancer,lung cancer,primary malignant neoplasm of hilus of lung
DOID:7697,pancreatic ACTH hormone producing tumor,islet cell tumor,pancreatic ACTH hormone producing tumour
DOID:7697,pancreatic ACTH hormone producing tumor,islet cell tumor,pancreatic Adrenocorticotropic Hormone Producing tumor
DOID:7697,pancreatic ACTH hormone producing tumor,islet cell tumor,pancreatic Adrenocorticotropic Hormone Producing tumour
DOID:7698,non-functioning pancreatic endocrine tumor,islet cell tumor,
DOID:7707,rectum signet ring adenocarcinoma,rectum adenocarcinoma,Signet Ring cell adenocarcinoma of rectum
DOID:7708,perianal skin Paget's disease,anal margin carcinoma,perianal skin Paget disease
DOID:7713,tuberculum sellae meningioma,sella turcica neoplasm,meningioma of the Tuberculum Sellae
DOID:7716,mixed ductal-endocrine carcinoma,pancreatic ductal adenocarcinoma,
DOID:7717,colloid carcinoma of the pancreas,pancreatic carcinoma,
DOID:7718,osteoclast-like giant cell neoplasm of the pancreas,pancreatic ductal adenocarcinoma,Osteoclast-like Giant cell neoplasm of pancreas
DOID:7725,epilepsy with generalized tonic-clonic seizures,adolescence-adult electroclinical syndrome,"Epileptic seizures, tonic-clonic"
DOID:7725,epilepsy with generalized tonic-clonic seizures,adolescence-adult electroclinical syndrome,Grand Mal epilepsy
DOID:7725,epilepsy with generalized tonic-clonic seizures,adolescence-adult electroclinical syndrome,tonic-clonic epilepsy
DOID:7729,acinar cell cystadenocarcinoma,cystadenocarcinoma,pancreatic acinar cell cystadenocarcinoma
DOID:7731,childhood malignant hemangiopericytoma,hemangiopericytoma,malignant pediatric hemangiopericytoma
DOID:7732,childhood malignant schwannoma,malignant peripheral nerve sheath tumor,pediatric MPNST
DOID:7733,signet ring cell intrahepatic cholangiocarcinoma,intrahepatic cholangiocarcinoma,
DOID:7735,pancreatic colloid cystadenoma,pancreatic cystadenoma,mucinous Cystadenoma of pancreas
DOID:7736,retinal telangiectasia,retinal vascular disease,
DOID:774,retina lymphoma,lymphoma,Lymphoma of retina
DOID:774,retina lymphoma,lymphoma,Retinal Lymphoma
DOID:774,retina lymphoma,retinal cancer,Lymphoma of retina
DOID:774,retina lymphoma,retinal cancer,Retinal Lymphoma
DOID:7747,childhood extraocular retinoblastoma,extraocular retinoblastoma,pediatric extraocular retinoblastoma
DOID:775,intraocular lymphoma,eye lymphoma,primary intraocular lymphoma
DOID:7750,adult brain ependymoma,brain ependymoma,
DOID:7752,extrahepatic biliary papillomatosis,biliary papillomatosis,
DOID:7756,neonatal leukemia,childhood leukemia,
DOID:7762,childhood multilocular cystic kidney neoplasm,kidney benign neoplasm,childhood renal Wilms cancer
DOID:7762,childhood multilocular cystic kidney neoplasm,kidney benign neoplasm,pediatric Multilocular cystic renal tumor
DOID:7765,Coats disease,retinal telangiectasia,Coats' disease
DOID:7765,Coats disease,retinal telangiectasia,Coats' syndrome
DOID:7765,Coats disease,retinal telangiectasia,Exudative retinopathy
DOID:7787,breast osteosarcoma,breast sarcoma,Osteogenic sarcoma of breast
DOID:7788,adult spinal cord ependymoma,spinal cord ependymoma,
DOID:7806,adult spinal cord glioblastoma multiforme,spinal cord glioma,Glioblastoma multiforme of spinal cord
DOID:7806,adult spinal cord glioblastoma multiforme,spinal cord glioma,adult Spinal Cord Glioblastoma
DOID:7807,choroid necrotic melanoma,choroid cancer,necrotic Choroid melanoma
DOID:7807,choroid necrotic melanoma,necrotic uveal melanoma,necrotic Choroid melanoma
DOID:7808,necrotic uveal melanoma,uveal melanoma,
DOID:7817,mixed astrocytoma-ependymoma-oligodendroglioma,mixed glioma,
DOID:7818,petroclival meningioma,skull base meningioma,
DOID:7819,sphenoorbital meningioma,skull base meningioma,
DOID:782,renal infectious disease,kidney disease,
DOID:7820,sphenocavernous meningioma,skull base meningioma,
DOID:7824,spinal multifocal clear cell meningioma,spinal canal and spinal cord meningioma,Multifocal Clear cell meningioma of Spine
DOID:7825,chronic toxic polyneuropathy,chronic polyneuropathy,
DOID:7826,adult papillary meningioma,rhabdoid meningioma,
DOID:7827,adult extraosseous osteosarcoma,osteosarcoma,
DOID:783,end stage renal disease,chronic kidney disease,end stage renal failure
DOID:783,end stage renal disease,chronic kidney disease,end-stage kidney disease
DOID:784,chronic kidney disease,kidney failure,CKD
DOID:784,chronic kidney disease,kidney failure,CRF
DOID:784,chronic kidney disease,kidney failure,chronic kidney failure
DOID:784,chronic kidney disease,kidney failure,chronic renal disease
DOID:784,chronic kidney disease,kidney failure,chronic renal failure syndrome
DOID:784,chronic kidney disease,kidney failure,renal failure - chronic
DOID:7839,infiltrating nipple syringomatous adenoma,adenoma,
DOID:7839,infiltrating nipple syringomatous adenoma,nipple benign neoplasm,
DOID:7840,pancreatic non-functioning delta cell tumor,pancreatic delta cell neoplasm,
DOID:7840,pancreatic non-functioning delta cell tumor,non-functioning pancreatic endocrine tumor,
DOID:7843,female breast carcinoma,breast carcinoma,Mammary carcinoma of female breast
DOID:7848,interdigitating dendritic cell sarcoma,histiocytic and dendritic cell cancer,Interdigitating cell sarcoma
DOID:7851,pancreatic intraductal papillary-mucinous adenoma,gastrointestinal system benign neoplasm,
DOID:7851,pancreatic intraductal papillary-mucinous adenoma,adenoma,
DOID:7867,adult central nervous system germinoma,central nervous system germinoma,germinoma of the adult central nervous system
DOID:7868,maxillary sinus inverted papilloma,maxillary sinus benign neoplasm,Inverted papilloma of the maxillary sinus
DOID:7868,maxillary sinus inverted papilloma,papilloma,Inverted papilloma of the maxillary sinus
DOID:7875,adult xanthogranuloma,non-Langerhans-cell histiocytosis,
DOID:7878,uterine corpus atypical polypoid adenomyoma,adenomyoma of uterine corpus,
DOID:7880,luteoma,ovarian benign neoplasm,leuteoma of pregnancy
DOID:7880,luteoma,ovarian benign neoplasm,luteoma of pregnancy
DOID:7891,testicular spermatocytic seminoma,spermatocytoma,
DOID:7891,testicular spermatocytic seminoma,testis seminoma,
DOID:7894,mite infestation,parasitic ectoparasitic infectious disease,
DOID:7902,adult extraskeletal myxoid chondrosarcoma,extraskeletal myxoid chondrosarcoma,adult extraosseous chondrosarcoma
DOID:7902,adult extraskeletal myxoid chondrosarcoma,extraskeletal myxoid chondrosarcoma,adult myxoid chondrosarcoma
DOID:7903,intracranial chondrosarcoma,extraskeletal myxoid chondrosarcoma,
DOID:7907,mixed astrocytoma-ependymoma,mixed glioma,
DOID:7910,maxillary sinus squamous cell carcinoma,squamous cell carcinoma,Epidermoid carcinoma of the Maxillofacial sinus
DOID:7910,maxillary sinus squamous cell carcinoma,maxillary sinus cancer,Epidermoid carcinoma of the Maxillofacial sinus
DOID:7912,mixed oligodendroglioma-astrocytoma,mixed glioma,WHO grade II mixed glioma
DOID:7915,cervical spinal canal and spinal cord meningioma,spinal canal and spinal cord meningioma,meningioma of the cervical Spinal canal and Spinal Cord
DOID:7921,benign mediastinal psammomatous neurilemmoma,benign mediastinal neurilemmoma,benign Psammomatous Schwannoma of mediastinum
DOID:7922,benign mediastinal neurilemmoma,benign neurilemmoma,benign Schwannoma of mediastinum
DOID:955,benign neurilemmoma,neurilemmoma,
DOID:7926,epithelial malignant thymoma,thymoma type B,Squamoid Thymoma
DOID:7926,epithelial malignant thymoma,thymoma type B,"Thymoma, epithelial"
DOID:7926,epithelial malignant thymoma,thymoma type B,Well differentiated thymic carcinoma
DOID:7927,malignant type A thymoma,spindle cell thymoma,"Thymoma, medullary, malignant"
DOID:7928,testis refractory cancer,testicular malignant germ cell cancer,Refractory testicular carcinoma
DOID:7930,glandular-alveolar pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:7936,refractory T lymphoblastic leukemia/lymphoma,refractory hematologic cancer,precursor T-lymphoblastic lymphoma/leukemia refractory
DOID:7941,Barrett's adenocarcinoma,esophagus adenocarcinoma,Barrett adenocarcinoma
DOID:7941,Barrett's adenocarcinoma,esophagus adenocarcinoma,adenocarcinoma Arising in Barrett's Mucosa
DOID:7945,adult central nervous system mixed germ cell tumor,central nervous system adult germ cell tumor,
DOID:7949,stroma-dominant and stroma-poor composite ganglioneuroblastoma,nodular ganglioneuroblastoma,
DOID:7951,Schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma,nodular ganglioneuroblastoma,
DOID:7953,nipple duct carcinoma,nipple carcinoma,
DOID:7958,sarcomatoid penile squamous cell carcinoma,penis squamous cell carcinoma,sarcomatous carcinoma of the penis
DOID:7959,duodenal gastrinoma,duodenum cancer,Gastrinoma of duodenum
DOID:7959,duodenal gastrinoma,duodenum cancer,duodenal G-cell gastrin producing tumor
DOID:7959,duodenal gastrinoma,duodenum cancer,malignant duodenal gastrinoma
DOID:7959,duodenal gastrinoma,gastrinoma,Gastrinoma of duodenum
DOID:7959,duodenal gastrinoma,gastrinoma,duodenal G-cell gastrin producing tumor
DOID:7959,duodenal gastrinoma,gastrinoma,malignant duodenal gastrinoma
DOID:7960,malignant spiradenoma,eccrine sweat gland cancer,malignant eccrine spiradenoma
DOID:7961,cervical non-keratinizing squamous cell carcinoma,cervical squamous cell carcinoma,
DOID:7962,tamoxifen-related endometrial lesion,endometrial disease,
DOID:7967,lipid-cell variant infiltrating bladder urothelial carcinoma,invasive bladder transitional cell carcinoma,
DOID:7968,plasmacytoid variant infiltrating bladder urothelial carcinoma,invasive bladder transitional cell carcinoma,
DOID:7969,nested variant infiltrating bladder urothelial carcinoma,invasive bladder transitional cell carcinoma,
DOID:7971,microcystic variant infiltrating bladder urothelial carcinoma,invasive bladder transitional cell carcinoma,
